customer_id,total_spent,number_of_orders,days_since_last_purchase,avg_order_value,customer_segment,churned
CUST_01309,68.38,4,14,17.1,Low Value,1
CUST_09163,68.25,4,15,17.06,Low Value,0
CUST_03150,68.15,4,83,17.04,Low Value,0
CUST_04153,67.98,4,18,17,Low Value,0
CUST_06363,67.82,4,104,16.96,Low Value,1
CUST_09041,67.05,4,21,16.76,Low Value,0
CUST_05343,66.93,4,20,16.73,Low Value,1
CUST_02672,66.9,4,96,16.73,Low Value,1
CUST_04740,66.85,4,37,16.71,Low Value,0
CUST_02828,66.58,4,30,16.65,Low Value,0
CUST_09499,66.56,4,16,16.64,Low Value,0
CUST_04365,66.06,4,3,16.52,Low Value,1
CUST_07777,65.97,4,0,16.49,Low Value,0
CUST_10096,65.7,4,7,16.43,Low Value,0
CUST_01982,65.61,4,23,16.4,Low Value,0
CUST_10579,65.56,4,56,16.39,Low Value,0
CUST_07833,65.54,4,44,16.39,Low Value,1
CUST_05706,65.45,4,9,16.36,Low Value,0
CUST_02417,65.44,4,165,16.36,Low Value,1
CUST_08595,65.42,4,8,16.36,Low Value,0
CUST_03237,64.84,4,17,16.21,Low Value,0
CUST_02936,64.58,4,0,16.15,Low Value,1
CUST_05462,64.27,4,25,16.07,Low Value,0
CUST_07577,64.2,4,46,16.05,Low Value,0
CUST_06977,63.81,4,5,15.95,Low Value,0
CUST_02034,63.73,4,28,15.93,Low Value,0
CUST_03776,63.34,4,48,15.84,Low Value,0
CUST_07062,63.21,4,9,15.8,Low Value,0
CUST_04860,63.08,4,6,15.77,Low Value,0
CUST_03262,63.07,4,30,15.77,Low Value,0
CUST_02378,63.03,4,7,15.76,Low Value,0
CUST_07855,62.78,4,15,15.7,Low Value,1
CUST_11746,62.78,4,47,15.7,Low Value,0
CUST_08540,62.64,4,51,15.66,Low Value,0
CUST_06886,62.59,4,16,15.65,Low Value,0
CUST_01172,61.97,4,14,15.49,Low Value,0
CUST_05233,61.78,4,31,15.45,Low Value,0
CUST_02817,61.76,4,12,15.44,Low Value,0
CUST_03297,61.66,4,36,15.42,Low Value,0
CUST_09718,61.54,4,48,15.39,Low Value,0
CUST_01374,61.47,4,3,15.37,Low Value,0
CUST_11568,61.38,4,79,15.35,Low Value,0
CUST_00691,61.36,4,55,15.34,Low Value,0
CUST_05341,60.94,4,31,15.24,Low Value,1
CUST_09433,60.93,4,10,15.23,Low Value,0
CUST_11729,60.93,4,87,15.23,Low Value,0
CUST_11701,60.92,4,16,15.23,Low Value,0
CUST_06982,60.77,4,18,15.19,Low Value,0
CUST_01488,60.74,4,53,15.19,Low Value,1
CUST_04903,60.74,4,29,15.19,Low Value,0
CUST_10610,60.74,4,8,15.19,Low Value,0
CUST_00182,60.73,4,11,15.18,Low Value,0
CUST_03212,60.71,4,11,15.18,Low Value,0
CUST_00344,60.6,4,46,15.15,Low Value,0
CUST_06556,60.44,4,46,15.11,Low Value,0
CUST_10343,60.41,4,24,15.1,Low Value,0
CUST_01315,60.23,4,66,15.06,Low Value,1
CUST_11488,60.14,4,54,15.04,Low Value,1
CUST_09849,60.04,4,44,15.01,Low Value,1
CUST_03365,60,4,53,15,Low Value,0
CUST_03170,59.84,4,17,14.96,Low Value,0
CUST_10287,59.82,4,49,14.96,Low Value,0
CUST_05840,59.67,4,7,14.92,Low Value,0
CUST_01265,59.64,4,27,14.91,Low Value,1
CUST_06162,59.31,4,21,14.83,Low Value,0
CUST_04830,59.22,4,7,14.81,Low Value,0
CUST_07363,59.2,4,0,14.8,Low Value,1
CUST_06420,59.13,4,31,14.78,Low Value,1
CUST_09287,59.04,4,93,14.76,Low Value,1
CUST_00452,58.96,4,22,14.74,Low Value,0
CUST_10996,58.66,4,67,14.67,Low Value,0
CUST_03875,58.22,4,29,14.56,Low Value,0
CUST_06222,58.22,4,41,14.56,Low Value,0
CUST_11182,58.14,4,71,14.54,Low Value,1
CUST_09098,57.88,4,21,14.47,Low Value,0
CUST_03536,57.71,4,142,14.43,Low Value,1
CUST_00053,57.59,4,10,14.4,Low Value,0
CUST_06748,57.36,4,48,14.34,Low Value,1
CUST_11326,57.21,4,106,14.3,Low Value,1
CUST_04813,57.18,4,7,14.3,Low Value,0
CUST_01154,57.09,4,33,14.27,Low Value,0
CUST_00550,57,4,18,14.25,Low Value,0
CUST_04234,56.68,4,12,14.17,Low Value,0
CUST_05418,56.6,4,29,14.15,Low Value,0
CUST_00839,56.5,4,41,14.13,Low Value,0
CUST_02874,55.57,4,17,13.89,Low Value,0
CUST_03329,55.55,4,19,13.89,Low Value,0
CUST_06630,55.51,4,3,13.88,Low Value,0
CUST_10239,55.48,4,37,13.87,Low Value,0
CUST_06655,55.4,4,13,13.85,Low Value,0
CUST_10077,55.37,4,13,13.84,Low Value,0
CUST_02901,55.22,4,3,13.81,Low Value,0
CUST_04053,55.17,4,7,13.79,Low Value,0
CUST_06910,55.1,4,55,13.78,Low Value,0
CUST_10587,54.96,4,86,13.74,Low Value,1
CUST_09406,54.53,4,38,13.63,Low Value,0
CUST_00791,54.51,4,5,13.63,Low Value,1
CUST_03241,54.39,4,69,13.6,Low Value,0
CUST_10369,54.22,4,6,13.56,Low Value,0
CUST_00575,54.17,4,12,13.54,Low Value,0
CUST_03071,53.81,4,40,13.45,Low Value,1
CUST_10976,53.81,4,89,13.45,Low Value,0
CUST_05218,53.57,4,14,13.39,Low Value,0
CUST_04437,52.92,4,6,13.23,Low Value,0
CUST_05956,52.06,4,12,13.02,Low Value,1
CUST_06915,51.98,4,123,13,Low Value,1
CUST_10355,51.92,4,20,12.98,Low Value,0
CUST_00269,51.9,4,24,12.98,Low Value,0
CUST_08775,51.5,4,27,12.88,Low Value,0
CUST_01643,51.47,4,21,12.87,Low Value,0
CUST_11840,51.45,4,4,12.86,Low Value,0
CUST_00922,51.29,4,19,12.82,Low Value,0
CUST_10578,51.26,4,4,12.82,Low Value,1
CUST_05887,51.22,4,1,12.81,Low Value,1
CUST_04247,50.91,4,58,12.73,Low Value,1
CUST_09171,50.89,4,9,12.72,Low Value,0
CUST_03309,50.87,4,71,12.72,Low Value,0
CUST_10575,50.86,4,15,12.72,Low Value,0
CUST_09803,50.84,4,87,12.71,Low Value,0
CUST_07304,50.82,4,33,12.71,Low Value,0
CUST_06356,50.54,4,28,12.64,Low Value,0
CUST_04992,50.47,4,39,12.62,Low Value,0
CUST_01264,50.37,4,25,12.59,Low Value,1
CUST_08213,50.32,4,1,12.58,Low Value,1
CUST_10448,50.16,4,104,12.54,Low Value,1
CUST_08513,50.08,4,3,12.52,Low Value,0
CUST_07006,49.97,4,14,12.49,Low Value,0
CUST_01527,49.88,4,7,12.47,Low Value,0
CUST_04939,49.69,4,56,12.42,Low Value,0
CUST_06277,49.58,4,4,12.4,Low Value,1
CUST_10351,49.58,4,13,12.4,Low Value,0
CUST_01497,49.09,4,13,12.27,Low Value,0
CUST_03663,48.5,4,37,12.13,Low Value,0
CUST_09259,48.42,4,5,12.11,Low Value,0
CUST_11986,48.36,4,30,12.09,Low Value,0
CUST_01094,48.33,4,34,12.08,Low Value,0
CUST_08144,48.32,4,70,12.08,Low Value,0
CUST_07097,48.29,4,2,12.07,Low Value,0
CUST_10153,48.26,4,33,12.07,Low Value,0
CUST_11926,48.24,4,26,12.06,Low Value,0
CUST_06902,48.04,4,28,12.01,Low Value,0
CUST_08354,48.01,4,0,12,Low Value,1
CUST_10809,47.92,4,6,11.98,Low Value,1
CUST_08681,47.41,4,124,11.85,Low Value,1
CUST_05070,47.38,4,6,11.85,Low Value,0
CUST_00142,47.02,4,14,11.76,Low Value,0
CUST_08249,46.86,4,13,11.72,Low Value,0
CUST_11703,46.69,4,7,11.67,Low Value,0
CUST_00014,46.57,4,1,11.64,Low Value,0
CUST_01472,46.45,4,0,11.61,Low Value,0
CUST_10739,46.41,4,38,11.6,Low Value,0
CUST_02635,46.39,4,72,11.6,Low Value,0
CUST_03268,46.37,4,28,11.59,Low Value,1
CUST_06530,46.31,4,23,11.58,Low Value,0
CUST_10501,46.29,4,30,11.57,Low Value,0
CUST_04670,46.18,4,11,11.55,Low Value,0
CUST_00039,45.8,4,43,11.45,Low Value,0
CUST_06437,45.79,4,92,11.45,Low Value,1
CUST_11014,45.72,4,12,11.43,Low Value,0
CUST_07214,45.67,4,24,11.42,Low Value,0
CUST_05197,45.62,4,27,11.41,Low Value,0
CUST_11023,45.56,4,14,11.39,Low Value,0
CUST_06963,45.53,4,1,11.38,Low Value,0
CUST_06466,45.16,4,98,11.29,Low Value,1
CUST_06817,45,4,0,11.25,Low Value,1
CUST_04644,44.97,4,1,11.24,Low Value,0
CUST_00160,44.69,4,11,11.17,Low Value,1
CUST_09498,44.65,4,5,11.16,Low Value,0
CUST_07329,44.61,4,5,11.15,Low Value,0
CUST_08616,44.53,4,17,11.13,Low Value,1
CUST_02873,44.31,4,21,11.08,Low Value,0
CUST_01171,44.16,4,38,11.04,Low Value,0
CUST_06999,43.8,4,48,10.95,Low Value,0
CUST_09937,43.7,4,31,10.93,Low Value,0
CUST_09885,43.66,4,81,10.92,Low Value,0
CUST_04455,43.63,4,59,10.91,Low Value,0
CUST_07451,43.47,4,42,10.87,Low Value,0
CUST_08298,43.26,4,3,10.82,Low Value,0
CUST_09605,43.14,4,9,10.79,Low Value,0
CUST_07631,42.95,4,13,10.74,Low Value,0
CUST_06896,42.8,4,7,10.7,Low Value,0
CUST_07184,42.67,4,30,10.67,Low Value,0
CUST_01468,42.23,4,55,10.56,Low Value,0
CUST_00965,42.18,4,22,10.55,Low Value,0
CUST_00966,41.92,4,5,10.48,Low Value,0
CUST_08980,41.79,4,26,10.45,Low Value,0
CUST_06465,41.76,4,2,10.44,Low Value,0
CUST_00920,41.58,4,27,10.4,Low Value,0
CUST_06842,41.52,4,4,10.38,Low Value,0
CUST_03546,41.51,4,21,10.38,Low Value,0
CUST_09578,41.21,4,11,10.3,Low Value,1
CUST_05432,41.08,4,54,10.27,Low Value,0
CUST_09502,40.86,4,7,10.22,Low Value,0
CUST_01601,40.82,4,10,10.21,Low Value,0
CUST_03936,40.74,4,1,10.19,Low Value,0
CUST_06531,40.45,4,20,10.11,Low Value,0
CUST_07607,40.45,4,8,10.11,Low Value,0
CUST_03078,40.23,4,33,10.06,Low Value,0
CUST_01245,40.16,4,42,10.04,Low Value,0
CUST_06613,39.94,4,32,9.99,Low Value,0
CUST_10755,39.77,4,16,9.94,Low Value,0
CUST_06336,39.74,4,10,9.94,Low Value,0
CUST_08819,39.71,4,10,9.93,Low Value,0
CUST_02567,39.69,4,3,9.92,Low Value,0
CUST_03937,39.55,4,23,9.89,Low Value,0
CUST_00012,39.24,4,24,9.81,Low Value,0
CUST_05999,39.21,4,28,9.8,Low Value,0
CUST_08530,39.17,4,27,9.79,Low Value,0
CUST_00578,38.93,4,3,9.73,Low Value,1
CUST_04858,38.68,4,108,9.67,Low Value,1
CUST_09051,38.6,4,92,9.65,Low Value,1
CUST_06839,38.49,4,25,9.62,Low Value,0
CUST_08095,38.36,4,47,9.59,Low Value,0
CUST_02131,37.97,4,39,9.49,Low Value,0
CUST_07628,37.85,4,1,9.46,Low Value,0
CUST_10838,37.79,4,12,9.45,Low Value,1
CUST_10432,37.68,4,31,9.42,Low Value,1
CUST_04186,37.44,4,10,9.36,Low Value,0
CUST_08679,37.4,4,7,9.35,Low Value,0
CUST_01970,37.23,4,60,9.31,Low Value,0
CUST_04528,37.18,4,49,9.3,Low Value,0
CUST_07509,36.97,4,28,9.24,Low Value,0
CUST_03287,36.94,4,10,9.24,Low Value,0
CUST_11771,36.94,4,30,9.24,Low Value,0
CUST_11442,36.93,4,46,9.23,Low Value,0
CUST_07266,36.8,4,3,9.2,Low Value,0
CUST_05960,36.75,4,50,9.19,Low Value,0
CUST_01339,36.66,4,10,9.17,Low Value,0
CUST_10462,36.58,4,18,9.15,Low Value,1
CUST_08732,36.26,4,24,9.07,Low Value,1
CUST_10706,35.82,4,76,8.96,Low Value,0
CUST_00938,35.66,4,30,8.92,Low Value,0
CUST_11367,35.4,4,95,8.85,Low Value,0
CUST_08299,35.23,4,51,8.81,Low Value,0
CUST_11929,35.22,4,51,8.81,Low Value,1
CUST_08399,34.99,4,49,8.75,Low Value,0
CUST_02980,34.97,4,16,8.74,Low Value,0
CUST_04953,34.65,4,5,8.66,Low Value,0
CUST_06584,34.42,4,24,8.61,Low Value,0
CUST_09172,34.38,4,6,8.6,Low Value,0
CUST_08746,34.18,4,1,8.55,Low Value,0
CUST_02615,34.16,4,107,8.54,Low Value,0
CUST_11964,34.07,4,119,8.52,Low Value,1
CUST_09974,34.05,4,15,8.51,Low Value,0
CUST_03050,33.95,4,28,8.49,Low Value,0
CUST_01424,33.31,4,14,8.33,Low Value,0
CUST_07590,33.13,4,2,8.28,Low Value,1
CUST_04910,33.09,4,26,8.27,Low Value,0
CUST_04571,33.01,4,25,8.25,Low Value,0
CUST_07600,32.99,4,32,8.25,Low Value,0
CUST_03313,32.97,4,28,8.24,Low Value,0
CUST_07276,32.89,4,17,8.22,Low Value,0
CUST_06344,32.42,4,10,8.11,Low Value,0
CUST_09826,32.29,4,5,8.07,Low Value,0
CUST_07706,32.25,4,105,8.06,Low Value,1
CUST_10049,32.2,4,13,8.05,Low Value,0
CUST_02322,32.16,4,6,8.04,Low Value,0
CUST_11144,31.98,4,1,8,Low Value,0
CUST_06118,31.91,4,2,7.98,Low Value,0
CUST_10489,31.91,4,13,7.98,Low Value,0
CUST_00445,31.89,4,11,7.97,Low Value,0
CUST_07201,31.83,4,41,7.96,Low Value,1
CUST_05297,31.76,4,32,7.94,Low Value,0
CUST_11834,31.67,4,14,7.92,Low Value,0
CUST_09516,31.28,4,5,7.82,Low Value,0
CUST_01164,31.22,4,10,7.81,Low Value,0
CUST_09453,31.08,4,8,7.77,Low Value,0
CUST_05237,30.98,4,25,7.75,Low Value,0
CUST_01260,30.88,4,11,7.72,Low Value,0
CUST_10014,30.86,4,8,7.72,Low Value,0
CUST_03746,30.84,4,48,7.71,Low Value,0
CUST_07258,30.76,4,3,7.69,Low Value,0
CUST_01996,30.48,4,1,7.62,Low Value,0
CUST_03323,30.32,4,53,7.58,Low Value,1
CUST_08738,30.31,4,24,7.58,Low Value,0
CUST_11446,30.28,4,4,7.57,Low Value,0
CUST_01261,30.24,4,71,7.56,Low Value,0
CUST_02004,30.01,4,81,7.5,Low Value,1
CUST_00820,29.83,4,57,7.46,Low Value,0
CUST_03888,29.66,4,62,7.42,Low Value,0
CUST_08019,29.66,4,34,7.42,Low Value,0
CUST_05380,29.44,4,27,7.36,Low Value,0
CUST_02599,29.34,4,33,7.34,Low Value,0
CUST_10605,29.29,4,9,7.32,Low Value,1
CUST_04594,29.18,4,6,7.3,Low Value,1
CUST_02608,29.14,4,22,7.29,Low Value,0
CUST_02863,29.09,4,35,7.27,Low Value,0
CUST_07430,29.06,4,41,7.27,Low Value,0
CUST_09918,28.91,4,0,7.23,Low Value,0
CUST_00810,28.89,4,53,7.22,Low Value,0
CUST_10004,28.82,4,31,7.21,Low Value,1
CUST_03873,28.22,4,76,7.06,Low Value,0
CUST_04615,28.19,4,6,7.05,Low Value,0
CUST_05505,28.02,4,14,7.01,Low Value,0
CUST_02522,27.72,4,6,6.93,Low Value,0
CUST_08750,27.66,4,9,6.92,Low Value,0
CUST_05500,27.51,4,2,6.88,Low Value,0
CUST_11307,27.28,4,47,6.82,Low Value,0
CUST_05312,27.19,4,34,6.8,Low Value,0
CUST_08145,26.99,4,3,6.75,Low Value,0
CUST_11529,26.59,4,14,6.65,Low Value,0
CUST_02951,26.58,4,12,6.65,Low Value,0
CUST_06965,26.25,4,15,6.56,Low Value,0
CUST_00416,25.99,4,10,6.5,Low Value,0
CUST_01638,25.96,4,6,6.49,Low Value,0
CUST_04922,25.96,4,11,6.49,Low Value,0
CUST_00314,25.85,4,2,6.46,Low Value,0
CUST_01814,25.71,4,1,6.43,Low Value,0
CUST_06349,25.71,4,37,6.43,Low Value,0
CUST_03371,25.65,4,1,6.41,Low Value,0
CUST_08981,25.54,4,27,6.39,Low Value,0
CUST_04608,25.47,4,14,6.37,Low Value,0
CUST_07247,25.45,4,21,6.36,Low Value,0
CUST_01578,25.41,4,119,6.35,Low Value,1
CUST_05779,25.33,4,17,6.33,Low Value,1
CUST_11137,25.3,4,34,6.33,Low Value,0
CUST_02348,25.29,4,62,6.32,Low Value,0
CUST_03449,24.97,4,25,6.24,Low Value,0
CUST_04794,24.77,4,40,6.19,Low Value,0
CUST_10658,24.75,4,17,6.19,Low Value,0
CUST_08640,24.63,4,113,6.16,Low Value,1
CUST_00333,24.56,4,29,6.14,Low Value,0
CUST_08024,24.42,4,59,6.11,Low Value,0
CUST_00530,24.29,4,3,6.07,Low Value,0
CUST_09527,24.07,4,15,6.02,Low Value,0
CUST_08108,23.71,4,3,5.93,Low Value,0
CUST_06639,23.54,4,43,5.89,Low Value,0
CUST_02756,23.48,4,9,5.87,Low Value,0
CUST_01611,23.42,4,12,5.86,Low Value,0
CUST_08177,23.3,4,8,5.83,Low Value,0
CUST_07713,23.27,4,29,5.82,Low Value,1
CUST_08161,23.11,4,18,5.78,Low Value,0
CUST_10050,23.05,4,2,5.76,Low Value,0
CUST_04569,23.03,4,10,5.76,Low Value,0
CUST_08934,22.94,4,25,5.74,Low Value,0
CUST_04088,22.76,4,20,5.69,Low Value,0
CUST_06660,22.59,4,28,5.65,Low Value,1
CUST_09199,22.37,4,24,5.59,Low Value,0
CUST_05914,22.33,4,65,5.58,Low Value,0
CUST_07394,22.28,4,55,5.57,Low Value,0
CUST_02076,22.25,4,42,5.56,Low Value,0
CUST_02671,22.21,4,142,5.55,Low Value,1
CUST_11618,21.91,4,6,5.48,Low Value,0
CUST_02805,21.5,4,20,5.38,Low Value,0
CUST_11627,21.43,4,8,5.36,Low Value,0
CUST_10781,21.41,4,13,5.35,Low Value,0
CUST_03704,21.3,4,25,5.33,Low Value,0
CUST_02115,21.28,4,62,5.32,Low Value,0
CUST_06119,21.06,4,51,5.27,Low Value,0
CUST_09357,20.95,4,11,5.24,Low Value,0
CUST_04108,20.88,4,10,5.22,Low Value,0
CUST_06104,20.77,4,9,5.19,Low Value,0
CUST_02383,20.72,4,17,5.18,Low Value,0
CUST_04891,20.65,4,22,5.16,Low Value,0
CUST_11216,20.42,4,23,5.11,Low Value,0
CUST_09449,20.21,4,14,5.05,Low Value,0
CUST_09756,20.1,4,32,5.03,Low Value,0
CUST_02837,20.07,4,14,5.02,Low Value,0
CUST_04477,19.89,4,24,4.97,Low Value,1
CUST_09656,19.72,4,17,4.93,Low Value,0
CUST_06124,19.69,4,61,4.92,Low Value,0
CUST_05987,19.64,4,25,4.91,Low Value,0
CUST_05677,19.61,4,46,4.9,Low Value,0
CUST_02533,19.57,4,31,4.89,Low Value,0
CUST_03618,19.13,4,63,4.78,Low Value,0
CUST_00682,19.04,4,1,4.76,Low Value,0
CUST_00308,18.91,4,10,4.73,Low Value,0
CUST_07723,18.81,4,14,4.7,Low Value,1
CUST_06189,18.79,4,6,4.7,Low Value,0
CUST_01559,18.75,4,96,4.69,Low Value,0
CUST_01367,18.39,4,16,4.6,Low Value,0
CUST_07224,18.31,4,21,4.58,Low Value,0
CUST_07384,18.09,4,8,4.52,Low Value,1
CUST_05709,18.07,4,29,4.52,Low Value,0
CUST_00207,18.01,4,27,4.5,Low Value,1
CUST_01033,17.91,4,11,4.48,Low Value,1
CUST_01884,17.89,4,65,4.47,Low Value,0
CUST_02996,17.7,4,20,4.43,Low Value,0
CUST_05775,17.64,4,4,4.41,Low Value,1
CUST_02978,17.57,4,5,4.39,Low Value,0
CUST_10195,17.31,4,41,4.33,Low Value,0
CUST_03534,17.27,4,21,4.32,Low Value,0
CUST_03084,17.21,4,14,4.3,Low Value,0
CUST_08551,17.21,4,32,4.3,Low Value,0
CUST_00478,17.1,4,92,4.28,Low Value,1
CUST_11005,17.01,4,23,4.25,Low Value,0
CUST_02632,16.93,4,45,4.23,Low Value,1
CUST_10751,16.71,4,33,4.18,Low Value,0
CUST_00482,16.5,4,0,4.13,Low Value,0
CUST_02743,16.5,4,44,4.13,Low Value,0
CUST_07012,16.14,4,19,4.04,Low Value,0
CUST_10228,15.97,4,59,3.99,Low Value,0
CUST_01938,15.56,4,63,3.89,Low Value,0
CUST_05638,15.39,4,3,3.85,Low Value,0
CUST_11165,15.39,4,50,3.85,Low Value,0
CUST_02456,15.19,4,25,3.8,Low Value,0
CUST_09882,15.1,4,24,3.78,Low Value,0
CUST_00757,14.62,4,60,3.66,Low Value,0
CUST_05818,14.58,4,10,3.65,Low Value,0
CUST_03308,14.45,4,17,3.61,Low Value,0
CUST_05222,14.42,4,67,3.61,Low Value,0
CUST_01509,14.29,4,74,3.57,Low Value,0
CUST_08475,14.26,4,6,3.57,Low Value,0
CUST_00463,14.25,4,132,3.56,Low Value,0
CUST_09179,14.09,4,98,3.52,Low Value,1
CUST_06430,14.08,4,20,3.52,Low Value,0
CUST_09104,13.76,4,52,3.44,Low Value,0
CUST_06090,13.51,4,61,3.38,Low Value,0
CUST_08151,13.41,4,30,3.35,Low Value,0
CUST_06957,13.34,4,22,3.34,Low Value,0
CUST_05169,13.32,4,92,3.33,Low Value,1
CUST_09252,13.16,4,18,3.29,Low Value,0
CUST_10304,13.16,4,4,3.29,Low Value,0
CUST_04303,13.02,4,19,3.26,Low Value,0
CUST_03209,13.01,4,25,3.25,Low Value,0
CUST_08479,12.99,4,3,3.25,Low Value,0
CUST_04987,12.98,4,11,3.25,Low Value,0
CUST_02786,12.91,4,18,3.23,Low Value,0
CUST_10073,12.67,4,11,3.17,Low Value,0
CUST_08137,12.3,4,6,3.08,Low Value,0
CUST_05028,12.18,4,81,3.05,Low Value,0
CUST_08861,12.02,4,62,3.01,Low Value,0
CUST_09347,11.95,4,6,2.99,Low Value,0
CUST_04029,11.11,4,26,2.78,Low Value,0
CUST_06525,11.03,4,9,2.76,Low Value,0
CUST_06379,10.95,4,60,2.74,Low Value,0
CUST_00307,10.82,4,89,2.71,Low Value,0
CUST_09774,10.57,4,13,2.64,Low Value,0
CUST_06167,10.55,4,4,2.64,Low Value,0
CUST_11209,10.54,4,18,2.64,Low Value,0
CUST_05488,10.53,4,79,2.63,Low Value,0
CUST_00944,10.04,4,51,2.51,Low Value,0
CUST_04169,9.83,4,28,2.46,Low Value,0
CUST_01976,9.81,4,47,2.45,Low Value,0
CUST_04635,9.8,4,54,2.45,Low Value,1
CUST_11719,9.54,4,100,2.39,Low Value,1
CUST_02060,9.38,4,85,2.35,Low Value,0
CUST_03681,9.38,4,1,2.35,Low Value,0
CUST_03271,9.23,4,58,2.31,Low Value,0
CUST_09036,9.1,4,28,2.28,Low Value,0
CUST_03830,9.09,4,17,2.27,Low Value,0
CUST_07673,8.99,4,20,2.25,Low Value,0
CUST_06761,8.92,4,18,2.23,Low Value,0
CUST_00197,8.89,4,2,2.22,Low Value,0
CUST_06899,8.88,4,42,2.22,Low Value,0
CUST_01157,8.87,4,33,2.22,Low Value,0
CUST_01420,8.81,4,44,2.2,Low Value,0
CUST_04086,8.73,4,29,2.18,Low Value,0
CUST_04178,8.7,4,3,2.18,Low Value,0
CUST_07808,8.63,4,81,2.16,Low Value,1
CUST_08060,8.43,4,1,2.11,Low Value,0
CUST_05235,8.42,4,33,2.11,Low Value,0
CUST_07302,8.34,4,0,2.09,Low Value,0
CUST_04536,8.31,4,4,2.08,Low Value,0
CUST_09184,8.14,4,29,2.04,Low Value,0
CUST_10132,7.99,4,74,2,Low Value,1
CUST_04675,7.88,4,14,1.97,Low Value,0
CUST_04439,7.85,4,15,1.96,Low Value,0
CUST_08660,7.42,4,133,1.86,Low Value,0
CUST_10957,7.01,4,41,1.75,Low Value,0
CUST_02193,7,4,8,1.75,Low Value,1
CUST_02302,6.95,4,6,1.74,Low Value,0
CUST_08593,6.94,4,65,1.74,Low Value,0
CUST_01229,6.79,4,7,1.7,Low Value,0
CUST_03580,6.76,4,2,1.69,Low Value,0
CUST_09166,6.39,4,119,1.6,Low Value,1
CUST_02493,6.3,4,12,1.58,Low Value,0
CUST_00525,6.26,4,26,1.57,Low Value,0
CUST_07608,6.22,4,134,1.56,Low Value,1
CUST_04094,6.21,4,11,1.55,Low Value,0
CUST_05000,6.2,4,7,1.55,Low Value,0
CUST_09432,6.05,4,14,1.51,Low Value,0
CUST_04446,6.01,4,39,1.5,Low Value,0
CUST_11848,5.79,4,24,1.45,Low Value,0
CUST_00409,5.56,4,3,1.39,Low Value,0
CUST_06625,5.22,4,46,1.31,Low Value,0
CUST_02560,5.18,4,21,1.3,Low Value,0
CUST_04339,4.91,4,27,1.23,Low Value,0
CUST_10875,4.9,4,19,1.23,Low Value,0
CUST_06322,4.8,4,6,1.2,Low Value,0
CUST_08478,4.69,4,10,1.17,Low Value,0
CUST_08511,4.68,4,13,1.17,Low Value,0
CUST_09771,4.67,4,0,1.17,Low Value,0
CUST_10966,4.57,4,58,1.14,Low Value,0
CUST_05918,4.45,4,23,1.11,Low Value,0
CUST_11290,4.4,4,10,1.1,Low Value,0
CUST_11676,4.1,4,12,1.03,Low Value,0
CUST_09253,4.08,4,100,1.02,Low Value,1
CUST_10675,3.99,4,23,1,Low Value,1
CUST_02617,3.8,4,24,0.95,Low Value,0
CUST_04176,3.67,4,2,0.92,Low Value,1
CUST_03104,3.56,4,34,0.89,Low Value,0
CUST_00596,3.49,4,3,0.87,Low Value,1
CUST_05068,3.32,4,1,0.83,Low Value,0
CUST_11026,3.18,4,2,0.8,Low Value,0
CUST_09593,2.97,4,7,0.74,Low Value,0
CUST_09606,2.76,4,39,0.69,Low Value,1
CUST_10242,2.63,4,20,0.66,Low Value,0
CUST_08823,2.49,4,1,0.62,Low Value,0
CUST_03190,2.48,4,2,0.62,Low Value,0
CUST_00866,1.67,4,15,0.42,Low Value,1
CUST_03527,1.64,4,11,0.41,Low Value,0
CUST_03522,1.54,4,20,0.39,Low Value,0
CUST_06666,1.46,4,4,0.37,Low Value,0
CUST_11901,1.09,4,12,0.27,Low Value,0
CUST_08610,0.72,4,30,0.18,Low Value,0
CUST_06191,0.71,4,37,0.18,Low Value,0
CUST_04521,0.65,4,17,0.16,Low Value,1
CUST_06445,0.58,4,49,0.15,Low Value,0
CUST_05075,0.56,4,6,0.14,Low Value,0
CUST_00310,0.14,4,6,0.04,Low Value,1
CUST_05027,0.09,4,32,0.02,Low Value,0
CUST_11690,0.03,4,23,0.01,Low Value,0
CUST_08907,1571.66,3,111,523.89,High Value,1
CUST_05464,1536.85,3,6,512.28,High Value,0
CUST_07500,1404.21,3,25,468.07,High Value,1
CUST_02655,1344.58,3,62,448.19,High Value,1
CUST_02740,1298.98,3,4,432.99,High Value,0
CUST_02101,1232.23,3,22,410.74,High Value,0
CUST_03602,1176.43,3,19,392.14,High Value,0
CUST_11371,1168.46,3,26,389.49,High Value,0
CUST_02776,1157.04,3,26,385.68,High Value,0
CUST_00648,1136.61,3,2,378.87,High Value,0
CUST_00228,1121.66,3,27,373.89,High Value,0
CUST_11467,1118.64,3,79,372.88,High Value,0
CUST_06183,1098.47,3,21,366.16,High Value,0
CUST_08497,1089.44,3,50,363.15,High Value,0
CUST_08448,1079.47,3,11,359.82,High Value,0
CUST_04719,1076.55,3,4,358.85,High Value,0
CUST_01575,1074.02,3,47,358.01,High Value,0
CUST_00678,1070.54,3,15,356.85,High Value,0
CUST_10909,1047.32,3,60,349.11,High Value,0
CUST_08381,1019.17,3,14,339.72,High Value,0
CUST_01754,989.55,3,16,329.85,High Value,0
CUST_07336,968.22,3,59,322.74,High Value,0
CUST_09858,964.88,3,17,321.63,High Value,0
CUST_08471,964.45,3,7,321.48,High Value,0
CUST_02520,957,3,75,319,High Value,0
