CustomerID,Age,Gender,Country,RegistrationDate,AcquisitionChannel,EmailOpens,EmailClicks,AdImpressions,AdClicks,TotalSpent,NumberOfOrders,DaysSinceLastPurchase,EmailClickRate,AdClickRate,AvgOrderValue,CustomerSegment,Churned
CUST_02553,57,Male,Germany,2023-06-05 06:13:49.869155764,Referral,6,3,65,2,223.9,0,42,0.5,0.03076923076923077,0.0,Low Value,1
CUST_02554,39,Male,Canada,2023-06-05 07:41:26.307192266,Google Ads,2,1,59,2,134.38,2,67,0.5,0.03389830508474576,67.19,Medium Value,0
CUST_02555,24,Female,Australia,2023-06-05 09:09:02.745228770,Google Ads,3,1,52,3,281.9,3,3,0.3333333333333333,0.057692307692307696,93.96666666666665,Medium Value,0
CUST_02556,41,Male,USA,2023-06-05 10:36:39.183265272,Google Ads,4,1,46,1,181.88,1,12,0.25,0.021739130434782608,181.88,Medium Value,0
CUST_02557,18,Male,Germany,2023-06-05 12:04:15.621301776,Google Ads,2,1,56,1,110.17,1,12,0.5,0.017857142857142856,110.17,Medium Value,0
CUST_02558,35,Female,Canada,2023-06-05 13:31:52.059338278,Direct,3,1,60,2,300.39,3,8,0.3333333333333333,0.03333333333333333,100.13,Medium Value,0
CUST_02559,38,Female,Australia,2023-06-05 14:59:28.497374782,Direct,3,0,38,5,82.05,6,37,0.0,0.13157894736842105,13.674999999999999,Low Value,0
CUST_02560,46,Male,France,2023-06-05 16:27:04.935411284,Organic Search,2,0,52,1,5.18,4,21,0.0,0.019230769230769232,1.295,Low Value,0
CUST_02561,22,Male,Australia,2023-06-05 17:54:41.373447788,Organic Search,3,0,43,3,313.95,3,0,0.0,0.06976744186046512,104.64999999999999,Medium Value,0
CUST_02562,36,Female,USA,2023-06-05 19:22:17.811484290,Referral,4,1,44,5,71.17,1,1,0.25,0.11363636363636363,71.17,Low Value,0
CUST_02563,23,Male,UK,2023-06-05 20:49:54.249520794,Google Ads,3,0,50,4,188.08,2,18,0.0,0.08,94.04,Medium Value,0
CUST_02564,38,Female,Germany,2023-06-05 22:17:30.687557296,Google Ads,3,2,56,3,447.33,2,9,0.6666666666666666,0.05357142857142857,223.665,Medium Value,0
CUST_02565,24,Female,Germany,2023-06-05 23:45:07.125593800,Facebook Ads,2,0,61,2,60.1,2,1,0.0,0.03278688524590164,30.05,Low Value,0
CUST_02566,30,Female,Canada,2023-06-06 01:12:43.563630302,Referral,5,1,44,2,448.63,3,7,0.2,0.045454545454545456,149.54333333333332,Medium Value,0
CUST_02567,23,Male,USA,2023-06-06 02:40:20.001666806,Email,1,1,49,0,39.69,4,3,1.0,0.0,9.9225,Low Value,0
CUST_02568,42,Male,USA,2023-06-06 04:07:56.439703308,Email,2,2,46,3,57.38,3,61,1.0,0.06521739130434782,19.12666666666667,Low Value,0
CUST_02569,45,Female,USA,2023-06-06 05:35:32.877739812,Google Ads,4,2,44,2,164.11,2,8,0.5,0.045454545454545456,82.055,Medium Value,1
CUST_02570,32,Male,Australia,2023-06-06 07:03:09.315776314,Organic Search,3,2,60,3,152.5,2,23,0.6666666666666666,0.05,76.25,Medium Value,0
CUST_02571,35,Male,France,2023-06-06 08:30:45.753812818,Referral,2,0,41,5,427.49,1,1,0.0,0.12195121951219512,427.49,Medium Value,0
CUST_02572,18,Female,USA,2023-06-06 09:58:22.191849320,Facebook Ads,0,0,51,1,54.19,1,45,0.0,0.0196078431372549,54.19,Low Value,0
CUST_02573,31,Male,Japan,2023-06-06 11:25:58.629885824,Organic Search,3,1,53,3,642.85,0,1,0.3333333333333333,0.05660377358490566,0.0,Low Value,0
CUST_02574,34,Male,USA,2023-06-06 12:53:35.067922328,Facebook Ads,4,2,37,2,174.52,2,6,0.5,0.05405405405405406,87.26,Medium Value,0
CUST_02575,66,Female,Canada,2023-06-06 14:21:11.505958830,Organic Search,6,2,53,1,198.32,1,32,0.3333333333333333,0.018867924528301886,198.32,Medium Value,0
CUST_02576,21,Male,USA,2023-06-06 15:48:47.943995334,Email,3,1,45,2,2.74,3,110,0.3333333333333333,0.044444444444444446,0.9133333333333334,Low Value,0
CUST_02577,52,Male,Australia,2023-06-06 17:16:24.382031836,Facebook Ads,4,1,48,0,1119.17,0,6,0.25,0.0,0.0,Low Value,0
CUST_02578,46,Male,Germany,2023-06-06 18:44:00.820068340,Facebook Ads,2,1,47,2,85.32,4,1,0.5,0.0425531914893617,21.33,Low Value,0
CUST_02579,38,Female,USA,2023-06-06 20:11:37.258104842,Google Ads,4,1,46,0,132.52,3,14,0.25,0.0,44.17333333333334,Medium Value,0
CUST_02580,56,Male,Germany,2023-06-06 21:39:13.696141346,Referral,3,0,56,1,8.93,3,20,0.0,0.017857142857142856,2.9766666666666666,Low Value,0
CUST_02581,39,Male,USA,2023-06-06 23:06:50.134177848,Direct,4,1,55,2,128.28,7,35,0.25,0.03636363636363636,18.325714285714287,Medium Value,0
CUST_02582,39,Female,USA,2023-06-07 00:34:26.572214352,Email,3,0,47,3,18.92,3,55,0.0,0.06382978723404255,6.3066666666666675,Low Value,0
CUST_02583,34,Female,USA,2023-06-07 02:02:03.010250854,Google Ads,3,0,50,2,677.71,2,17,0.0,0.04,338.855,Medium Value,0
CUST_02584,49,Male,USA,2023-06-07 03:29:39.448287358,Organic Search,3,2,54,3,368.07,3,35,0.6666666666666666,0.05555555555555555,122.69,Medium Value,0
CUST_02585,48,Female,Australia,2023-06-07 04:57:15.886323860,Email,1,0,54,2,251.36,4,6,0.0,0.037037037037037035,62.84,Medium Value,0
CUST_02586,27,Male,Germany,2023-06-07 06:24:52.324360364,Facebook Ads,6,2,51,3,154.83,1,79,0.3333333333333333,0.058823529411764705,154.83,Medium Value,0
CUST_02587,19,Female,USA,2023-06-07 07:52:28.762396866,Google Ads,6,2,28,2,313.32,2,14,0.3333333333333333,0.07142857142857142,156.66,Medium Value,0
CUST_02588,32,Male,USA,2023-06-07 09:20:05.200433370,Referral,0,0,44,4,38.11,1,4,0.0,0.09090909090909091,38.11,Low Value,0
CUST_02589,25,Male,USA,2023-06-07 10:47:41.638469872,Organic Search,1,0,46,7,24.96,2,14,0.0,0.15217391304347827,12.48,Low Value,0
CUST_02590,34,Female,USA,2023-06-07 12:15:18.076506376,Referral,4,0,56,4,3.76,1,5,0.0,0.07142857142857142,3.76,Low Value,1
CUST_02591,49,Male,Canada,2023-06-07 13:42:54.514542878,Facebook Ads,1,1,59,1,138.89,4,12,1.0,0.01694915254237288,34.7225,Medium Value,0
CUST_02592,29,Male,USA,2023-06-07 15:10:30.952579382,Organic Search,5,0,38,1,232.56,0,44,0.0,0.02631578947368421,0.0,Low Value,0
CUST_02593,34,Male,Germany,2023-06-07 16:38:07.390615884,Email,3,0,50,2,78.11,1,3,0.0,0.04,78.11,Low Value,0
CUST_02594,35,Female,Canada,2023-06-07 18:05:43.828652388,Facebook Ads,3,2,47,3,4.79,3,2,0.6666666666666666,0.06382978723404255,1.5966666666666667,Low Value,0
CUST_02595,45,Male,USA,2023-06-07 19:33:20.266688890,Referral,4,2,64,1,13.85,2,4,0.5,0.015625,6.925,Low Value,0
CUST_02596,18,Male,Japan,2023-06-07 21:00:56.704725394,Direct,3,0,61,2,33.95,2,16,0.0,0.03278688524590164,16.975,Low Value,0
CUST_02597,27,Male,USA,2023-06-07 22:28:33.142761898,Referral,4,1,70,4,119.15,0,4,0.25,0.05714285714285714,0.0,Low Value,0
CUST_02598,37,Male,USA,2023-06-07 23:56:09.580798400,Organic Search,3,1,43,1,112.59,2,43,0.3333333333333333,0.023255813953488372,56.295,Medium Value,0
CUST_02599,49,Male,USA,2023-06-08 01:23:46.018834904,Organic Search,4,1,59,4,29.34,4,33,0.25,0.06779661016949153,7.335,Low Value,0
CUST_02600,29,Male,USA,2023-06-08 02:51:22.456871406,Organic Search,2,1,57,2,335.23,1,74,0.5,0.03508771929824561,335.23,Medium Value,0
CUST_02601,18,Male,USA,2023-06-08 04:18:58.894907910,Referral,3,0,55,2,208.31,2,86,0.0,0.03636363636363636,104.155,Medium Value,0
CUST_02602,42,Male,USA,2023-06-08 05:46:35.332944412,Email,4,3,44,0,124.74,3,14,0.75,0.0,41.58,Medium Value,0
CUST_02603,27,Female,Australia,2023-06-08 07:14:11.770980916,Google Ads,4,0,40,3,260.14,4,24,0.0,0.075,65.035,Medium Value,0
CUST_02604,20,Female,Germany,2023-06-08 08:41:48.209017418,Organic Search,3,0,58,2,688.62,3,36,0.0,0.034482758620689655,229.54,High Value,0
CUST_02605,27,Female,Germany,2023-06-08 10:09:24.647053922,Direct,3,1,44,1,12.01,2,32,0.3333333333333333,0.022727272727272728,6.005,Low Value,0
CUST_02606,32,Male,Canada,2023-06-08 11:37:01.085090424,Facebook Ads,5,1,28,1,1042.8,2,1,0.2,0.03571428571428571,521.4,Medium Value,0
CUST_02607,27,Female,Canada,2023-06-08 13:04:37.523126928,Organic Search,3,0,50,3,820.07,2,22,0.0,0.06,410.035,Medium Value,0
CUST_02608,18,Male,USA,2023-06-08 14:32:13.961163430,Facebook Ads,5,0,59,2,29.14,4,22,0.0,0.03389830508474576,7.285,Low Value,0
CUST_02609,45,Other,USA,2023-06-08 15:59:50.399199934,Direct,4,1,43,0,460.52,1,13,0.25,0.0,460.52,Medium Value,0
CUST_02610,50,Male,USA,2023-06-08 17:27:26.837236436,Organic Search,3,0,43,2,262.26,4,12,0.0,0.046511627906976744,65.565,Medium Value,0
CUST_02611,42,Male,Canada,2023-06-08 18:55:03.275272940,Email,3,2,44,2,46.58,0,19,0.6666666666666666,0.045454545454545456,0.0,Low Value,0
CUST_02612,21,Male,USA,2023-06-08 20:22:39.713309442,Organic Search,10,1,51,4,327.96,2,7,0.1,0.0784313725490196,163.98,Medium Value,0
CUST_02613,32,Male,USA,2023-06-08 21:50:16.151345946,Referral,4,0,47,1,29.76,1,47,0.0,0.02127659574468085,29.76,Low Value,0
CUST_02614,34,Female,USA,2023-06-08 23:17:52.589382448,Referral,4,0,52,5,31.93,3,15,0.0,0.09615384615384616,10.643333333333333,Low Value,0
CUST_02615,42,Female,USA,2023-06-09 00:45:29.027418952,Direct,3,1,48,0,34.16,4,107,0.3333333333333333,0.0,8.54,Low Value,0
CUST_02616,43,Other,USA,2023-06-09 02:13:05.465455454,Google Ads,1,1,53,3,242.5,6,7,1.0,0.05660377358490566,40.416666666666664,Medium Value,0
CUST_02617,26,Female,USA,2023-06-09 03:40:41.903491958,Google Ads,5,2,51,4,3.8,4,24,0.4,0.0784313725490196,0.95,Low Value,0
CUST_02618,35,Male,USA,2023-06-09 05:08:18.341528460,Referral,5,3,47,3,142.74,5,15,0.6,0.06382978723404255,28.548000000000002,Medium Value,0
CUST_02619,40,Male,USA,2023-06-09 06:35:54.779564964,Direct,0,0,40,2,112.79,3,20,0.0,0.05,37.59666666666667,Medium Value,0
CUST_02620,52,Other,USA,2023-06-09 08:03:31.217601466,Facebook Ads,1,0,57,6,38.33,0,34,0.0,0.10526315789473684,0.0,Low Value,0
CUST_02621,43,Female,USA,2023-06-09 09:31:07.655637970,Google Ads,1,0,50,2,16.97,0,22,0.0,0.04,0.0,Low Value,0
CUST_02622,44,Female,USA,2023-06-09 10:58:44.093674474,Facebook Ads,2,0,68,4,87.56,3,18,0.0,0.058823529411764705,29.186666666666667,Low Value,0
CUST_02623,36,Male,Germany,2023-06-09 12:26:20.531710976,Facebook Ads,2,2,49,1,80.43,1,41,1.0,0.02040816326530612,80.43,Low Value,0
CUST_02624,51,Female,USA,2023-06-09 13:53:56.969747480,Organic Search,4,1,50,2,725.57,5,64,0.25,0.04,145.114,High Value,0
CUST_02625,39,Female,USA,2023-06-09 15:21:33.407783982,Google Ads,4,2,52,1,43.63,3,3,0.5,0.019230769230769232,14.543333333333335,Low Value,0
CUST_02626,24,Male,USA,2023-06-09 16:49:09.845820486,Google Ads,4,0,50,3,135.95,1,39,0.0,0.06,135.95,Medium Value,0
CUST_02627,51,Male,USA,2023-06-09 18:16:46.283856988,Referral,3,1,47,4,134.82,3,1,0.3333333333333333,0.0851063829787234,44.94,Medium Value,0
CUST_02628,43,Male,USA,2023-06-09 19:44:22.721893492,Google Ads,3,1,41,1,134.65,2,5,0.3333333333333333,0.024390243902439025,67.325,Medium Value,1
CUST_02629,29,Female,Japan,2023-06-09 21:11:59.159929994,Organic Search,5,1,44,3,592.98,2,14,0.2,0.06818181818181818,296.49,Medium Value,0
CUST_02630,29,Male,France,2023-06-09 22:39:35.597966498,Facebook Ads,5,0,52,1,91.29,2,1,0.0,0.019230769230769232,45.645,Low Value,0
CUST_02631,38,Male,USA,2023-06-10 00:07:12.036003000,Organic Search,0,0,51,3,18.38,5,4,0.0,0.058823529411764705,3.6759999999999997,Low Value,0
CUST_02632,40,Male,UK,2023-06-10 01:34:48.474039504,Google Ads,3,2,62,1,16.93,4,45,0.6666666666666666,0.016129032258064516,4.2325,Low Value,1
CUST_02633,37,Female,USA,2023-06-10 03:02:24.912076006,Facebook Ads,5,2,52,0,380.59,1,11,0.4,0.0,380.59,Medium Value,0
CUST_02634,38,Male,USA,2023-06-10 04:30:01.350112510,Facebook Ads,3,1,59,7,169.61,3,12,0.3333333333333333,0.11864406779661017,56.53666666666667,Medium Value,0
CUST_02635,55,Male,Germany,2023-06-10 05:57:37.788149012,Referral,4,2,45,4,46.39,4,72,0.5,0.08888888888888889,11.5975,Low Value,0
CUST_02636,47,Female,USA,2023-06-10 07:25:14.226185516,Email,3,0,51,3,385.56,4,58,0.0,0.058823529411764705,96.39,Medium Value,0
CUST_02637,37,Female,Canada,2023-06-10 08:52:50.664222018,Google Ads,6,1,40,1,296.82,8,29,0.16666666666666666,0.025,37.1025,Medium Value,0
CUST_02638,46,Male,UK,2023-06-10 10:20:27.102258522,Referral,1,0,57,4,94.07,2,27,0.0,0.07017543859649122,47.035,Low Value,0
CUST_02639,22,Female,UK,2023-06-10 11:48:03.540295024,Google Ads,5,2,51,1,145.27,1,1,0.4,0.0196078431372549,145.27,Medium Value,0
CUST_02640,39,Female,Japan,2023-06-10 13:15:39.978331528,Direct,3,0,47,3,202.67,0,22,0.0,0.06382978723404255,0.0,Low Value,0
CUST_02641,56,Male,France,2023-06-10 14:43:16.416368030,Google Ads,2,1,45,3,52.57,2,3,0.5,0.06666666666666667,26.285,Low Value,0
CUST_02642,32,Male,France,2023-06-10 16:10:52.854404534,Email,6,1,53,3,208.2,3,8,0.16666666666666666,0.05660377358490566,69.39999999999999,Medium Value,0
CUST_02643,24,Female,USA,2023-06-10 17:38:29.292441036,Google Ads,6,0,39,3,185.8,1,34,0.0,0.07692307692307693,185.8,Medium Value,0
CUST_02644,27,Male,USA,2023-06-10 19:06:05.730477540,Email,2,1,50,0,94.9,1,0,0.5,0.0,94.9,Low Value,1
CUST_02645,21,Male,Germany,2023-06-10 20:33:42.168514044,Email,4,1,36,0,185.39,1,3,0.25,0.0,185.39,Medium Value,0
CUST_02646,25,Female,Japan,2023-06-10 22:01:18.606550546,Facebook Ads,0,0,52,2,69.42,0,5,0.0,0.038461538461538464,0.0,Low Value,1
CUST_02647,30,Female,Canada,2023-06-10 23:28:55.044587050,Google Ads,2,0,45,3,167.37,3,13,0.0,0.06666666666666667,55.79,Medium Value,0
CUST_02648,18,Female,Japan,2023-06-11 00:56:31.482623552,Referral,1,0,51,2,172.96,3,10,0.0,0.0392156862745098,57.653333333333336,Medium Value,0
CUST_02649,35,Male,USA,2023-06-11 02:24:07.920660056,Referral,4,3,57,4,823.23,4,21,0.75,0.07017543859649122,205.8075,High Value,0
CUST_02650,45,Female,USA,2023-06-11 03:51:44.358696558,Organic Search,1,1,49,0,23.78,3,58,1.0,0.0,7.926666666666667,Low Value,0
CUST_02651,24,Male,USA,2023-06-11 05:19:20.796733062,Email,1,1,37,2,15.57,1,7,1.0,0.05405405405405406,15.57,Low Value,0
CUST_02652,53,Female,Canada,2023-06-11 06:46:57.234769564,Organic Search,1,0,48,5,68.12,1,23,0.0,0.10416666666666667,68.12,Low Value,0
CUST_02653,41,Female,France,2023-06-11 08:14:33.672806068,Google Ads,2,0,60,3,72.78,1,13,0.0,0.05,72.78,Low Value,0
CUST_02654,47,Female,USA,2023-06-11 09:42:10.110842570,Direct,3,1,58,1,676.83,3,95,0.3333333333333333,0.017241379310344827,225.61,High Value,0
CUST_02655,27,Male,Australia,2023-06-11 11:09:46.548879074,Facebook Ads,1,0,48,3,1344.58,3,62,0.0,0.0625,448.1933333333333,High Value,1
CUST_02656,45,Female,Canada,2023-06-11 12:37:22.986915576,Organic Search,6,4,54,5,254.71,0,19,0.6666666666666666,0.09259259259259259,0.0,Low Value,0
CUST_02657,21,Female,Canada,2023-06-11 14:04:59.424952080,Organic Search,5,1,54,2,30.38,6,29,0.2,0.037037037037037035,5.0633333333333335,Low Value,0
CUST_02658,45,Female,France,2023-06-11 15:32:35.862988582,Organic Search,1,0,60,2,168.78,4,8,0.0,0.03333333333333333,42.195,Medium Value,0
CUST_02659,37,Male,USA,2023-06-11 17:00:12.301025086,Referral,1,0,47,2,416.05,3,19,0.0,0.0425531914893617,138.68333333333334,Medium Value,0
CUST_02660,41,Female,France,2023-06-11 18:27:48.739061588,Facebook Ads,2,1,59,1,124.52,2,45,0.5,0.01694915254237288,62.26,Medium Value,0
CUST_02661,20,Male,USA,2023-06-11 19:55:25.177098092,Organic Search,3,1,45,1,158.02,7,4,0.3333333333333333,0.022222222222222223,22.574285714285715,Medium Value,0
CUST_02662,24,Female,USA,2023-06-11 21:23:01.615134594,Email,3,0,44,2,177.86,1,11,0.0,0.045454545454545456,177.86,Medium Value,0
CUST_02663,42,Female,UK,2023-06-11 22:50:38.053171098,Google Ads,3,1,70,3,218.18,4,79,0.3333333333333333,0.04285714285714286,54.545,Medium Value,0
CUST_02664,23,Male,Australia,2023-06-12 00:18:14.491207600,Facebook Ads,2,2,50,1,198.19,2,3,1.0,0.02,99.095,Medium Value,0
CUST_02665,40,Male,UK,2023-06-12 01:45:50.929244104,Referral,5,2,48,2,141.44,4,12,0.4,0.041666666666666664,35.36,Medium Value,0
CUST_02666,18,Male,UK,2023-06-12 03:13:27.367280606,Facebook Ads,1,1,55,3,86.76,6,5,1.0,0.05454545454545454,14.46,Low Value,0
CUST_02667,45,Female,France,2023-06-12 04:41:03.805317110,Email,1,1,52,2,94.49,1,5,1.0,0.038461538461538464,94.49,Low Value,0
CUST_02668,20,Male,USA,2023-06-12 06:08:40.243353612,Email,6,3,43,4,79.62,0,17,0.5,0.09302325581395349,0.0,Low Value,0
CUST_02669,41,Male,France,2023-06-12 07:36:16.681390116,Organic Search,1,1,36,4,301.59,0,20,1.0,0.1111111111111111,0.0,Low Value,0
CUST_02670,42,Female,Canada,2023-06-12 09:03:53.119426620,Referral,4,0,45,3,126.52,3,30,0.0,0.06666666666666667,42.17333333333333,Medium Value,0
CUST_02671,26,Male,USA,2023-06-12 10:31:29.557463122,Google Ads,2,0,46,1,22.21,4,142,0.0,0.021739130434782608,5.5525,Low Value,1
CUST_02672,41,Male,USA,2023-06-12 11:59:05.995499626,Email,5,0,49,5,66.9,4,96,0.0,0.10204081632653061,16.725,Low Value,1
CUST_02673,38,Female,USA,2023-06-12 13:26:42.433536128,Facebook Ads,3,1,53,3,41.76,1,41,0.3333333333333333,0.05660377358490566,41.76,Low Value,0
CUST_02674,28,Male,USA,2023-06-12 14:54:18.871572632,Facebook Ads,3,0,49,2,17.72,1,74,0.0,0.04081632653061224,17.72,Low Value,1
CUST_02675,22,Male,USA,2023-06-12 16:21:55.309609134,Direct,4,0,50,4,74.87,2,95,0.0,0.08,37.435,Low Value,1
CUST_02676,18,Male,USA,2023-06-12 17:49:31.747645638,Google Ads,4,0,60,1,7.91,2,0,0.0,0.016666666666666666,3.955,Low Value,0
CUST_02677,39,Female,UK,2023-06-12 19:17:08.185682140,Google Ads,0,0,54,3,86.99,3,33,0.0,0.05555555555555555,28.996666666666666,Low Value,0
CUST_02678,18,Female,UK,2023-06-12 20:44:44.623718644,Organic Search,6,2,55,2,2.02,6,9,0.3333333333333333,0.03636363636363636,0.33666666666666667,Low Value,0
CUST_02679,36,Male,UK,2023-06-12 22:12:21.061755146,Facebook Ads,2,0,51,3,192.58,4,5,0.0,0.058823529411764705,48.145,Medium Value,1
CUST_02680,31,Male,USA,2023-06-12 23:39:57.499791650,Organic Search,1,1,49,2,86.16,0,0,1.0,0.04081632653061224,0.0,Low Value,0
CUST_02681,43,Male,Germany,2023-06-13 01:07:33.937828152,Referral,3,3,48,3,0.57,1,29,1.0,0.0625,0.57,Low Value,0
CUST_02682,31,Female,USA,2023-06-13 02:35:10.375864656,Facebook Ads,3,1,52,2,336.61,3,37,0.3333333333333333,0.038461538461538464,112.20333333333333,Medium Value,0
CUST_02683,31,Male,UK,2023-06-13 04:02:46.813901158,Google Ads,2,1,49,3,19.24,6,25,0.5,0.061224489795918366,3.2066666666666666,Low Value,0
CUST_02684,43,Female,USA,2023-06-13 05:30:23.251937662,Google Ads,3,0,47,0,106.49,3,22,0.0,0.0,35.49666666666666,Medium Value,0
CUST_02685,39,Male,Canada,2023-06-13 06:57:59.689974164,Google Ads,0,0,52,0,2.92,1,24,0.0,0.0,2.92,Low Value,0
CUST_02686,38,Female,USA,2023-06-13 08:25:36.128010668,Facebook Ads,2,2,46,3,386.13,3,24,1.0,0.06521739130434782,128.71,Medium Value,0
CUST_02687,40,Female,France,2023-06-13 09:53:12.566047170,Referral,1,0,58,2,60.6,3,6,0.0,0.034482758620689655,20.2,Low Value,0
CUST_02688,18,Female,Australia,2023-06-13 11:20:49.004083674,Organic Search,4,3,64,4,251.85,4,49,0.75,0.0625,62.9625,Medium Value,0
CUST_02689,44,Male,Germany,2023-06-13 12:48:25.442120176,Google Ads,3,0,50,0,40.44,3,35,0.0,0.0,13.479999999999999,Low Value,0
CUST_02690,42,Female,USA,2023-06-13 14:16:01.880156680,Referral,6,1,45,3,621.22,2,5,0.16666666666666666,0.06666666666666667,310.61,Medium Value,0
CUST_02691,22,Male,USA,2023-06-13 15:43:38.318193182,Google Ads,3,2,53,3,340.35,3,19,0.6666666666666666,0.05660377358490566,113.45,Medium Value,1
CUST_02692,32,Male,Australia,2023-06-13 17:11:14.756229686,Organic Search,3,1,42,3,11.82,2,17,0.3333333333333333,0.07142857142857142,5.91,Low Value,0
CUST_02693,34,Male,Canada,2023-06-13 18:38:51.194266190,Google Ads,1,0,49,4,20.56,2,9,0.0,0.08163265306122448,10.28,Low Value,0
CUST_02694,33,Female,Japan,2023-06-13 20:06:27.632302692,Google Ads,3,2,47,4,29.34,2,29,0.6666666666666666,0.0851063829787234,14.67,Low Value,0
CUST_02695,39,Female,USA,2023-06-13 21:34:04.070339196,Organic Search,3,1,51,1,143.89,1,62,0.3333333333333333,0.0196078431372549,143.89,Medium Value,0
CUST_02696,52,Female,Japan,2023-06-13 23:01:40.508375698,Email,2,1,55,3,569.02,1,31,0.5,0.05454545454545454,569.02,Medium Value,0
CUST_02697,47,Female,Australia,2023-06-14 00:29:16.946412202,Email,1,0,60,0,179.84,2,10,0.0,0.0,89.92,Medium Value,0
CUST_02698,19,Male,UK,2023-06-14 01:56:53.384448704,Facebook Ads,6,3,51,1,59.09,3,1,0.5,0.0196078431372549,19.69666666666667,Low Value,0
CUST_02699,42,Female,USA,2023-06-14 03:24:29.822485208,Google Ads,2,1,64,3,127.5,3,2,0.5,0.046875,42.5,Medium Value,0
CUST_02700,50,Female,Canada,2023-06-14 04:52:06.260521710,Organic Search,2,2,44,0,49.54,2,13,1.0,0.0,24.77,Low Value,0
CUST_02701,39,Female,Australia,2023-06-14 06:19:42.698558214,Referral,5,1,60,2,585.3,1,27,0.2,0.03333333333333333,585.3,Medium Value,1
CUST_02702,48,Male,Australia,2023-06-14 07:47:19.136594716,Google Ads,4,1,54,3,465.35,3,83,0.25,0.05555555555555555,155.11666666666667,Medium Value,0
CUST_02703,59,Female,USA,2023-06-14 09:14:55.574631220,Facebook Ads,3,1,48,4,619.21,3,18,0.3333333333333333,0.08333333333333333,206.40333333333334,High Value,0
CUST_02704,47,Female,USA,2023-06-14 10:42:32.012667722,Email,2,0,54,2,726.7,4,41,0.0,0.037037037037037035,181.675,High Value,1
CUST_02705,37,Female,France,2023-06-14 12:10:08.450704226,Organic Search,3,0,43,2,22.84,5,0,0.0,0.046511627906976744,4.568,Low Value,0
CUST_02706,47,Male,UK,2023-06-14 13:37:44.888740728,Email,5,1,49,0,623.57,1,29,0.2,0.0,623.57,Medium Value,0
CUST_02707,36,Female,France,2023-06-14 15:05:21.326777232,Organic Search,4,3,50,4,192.56,1,9,0.75,0.08,192.56,Medium Value,0
CUST_02708,35,Female,France,2023-06-14 16:32:57.764813734,Direct,6,0,35,5,65.36,2,67,0.0,0.14285714285714285,32.68,Low Value,0
CUST_02709,30,Male,Australia,2023-06-14 18:00:34.202850238,Facebook Ads,1,1,50,2,137.14,2,18,1.0,0.04,68.57,Medium Value,0
CUST_02710,53,Male,USA,2023-06-14 19:28:10.640886740,Email,1,0,54,2,17.99,3,38,0.0,0.037037037037037035,5.996666666666666,Low Value,0
CUST_02711,25,Male,USA,2023-06-14 20:55:47.078923244,Organic Search,2,1,30,0,63.06,3,20,0.5,0.0,21.02,Low Value,0
CUST_02712,53,Female,USA,2023-06-14 22:23:23.516959746,Email,3,1,51,3,214.79,3,17,0.3333333333333333,0.058823529411764705,71.59666666666666,Medium Value,0
CUST_02713,40,Male,Japan,2023-06-14 23:50:59.954996250,Facebook Ads,2,1,58,2,65.63,2,0,0.5,0.034482758620689655,32.815,Low Value,0
CUST_02714,18,Male,Canada,2023-06-15 01:18:36.393032752,Organic Search,1,1,46,2,81.29,3,30,1.0,0.043478260869565216,27.096666666666668,Low Value,0
CUST_02715,39,Female,USA,2023-06-15 02:46:12.831069256,Organic Search,1,0,50,3,234.2,1,4,0.0,0.06,234.2,Medium Value,0
